,225,468,798,1269,1588,1693,2260,2285,2189,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2016-05-05 10:00:00,5.6109999424999994,1.161000015,17.413749925,6.39199996,8.3529999275,3.847249985,3.75,3.36650002,17.638999975,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,5,12,14,12,21,11,55,0.0,1021,14,10,190,18,HU1
2016-05-05 11:00:00,4.916749955,1.06675000625,16.51625005,5.8447499875,7.88075018,4.252999962500001,3.333249985,2.7972499725,16.194499975,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,5,14,15,14,21,17,53,0.0,1020,15,10,187,17,HU1
2016-05-05 12:00:00,5.0835000275,0.99449999575,16.688999974999998,5.5332500025,7.0502500525,4.2722499375,3.249749955,3.27225006,15.527999875,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,6,16,16,16,20,22,51,0.0,1020,16,10,185,17,HU1
2016-05-05 13:00:00,5.8335000275,0.666500002,16.314,5.8247500675,6.641750097499999,4.1664999725,3.30549997,3.2552499775,14.555749900000002,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,7,17,17,17,22,25,52,0.0,1020,17,10,177,18,HU1
2016-05-05 14:00:00,4.777750015,0.6860000045,16.07475005,6.175000069999999,7.4582498075,3.8750000025,3.0555000325,2.62774998,14.19449995,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,8,17,17,17,23,27,54,0.0,1019,17,10,170,19,HU1
2016-05-05 15:00:00,5.4165000899999995,0.9140000055,16.794249999999998,6.0112500175,7.475000025,3.93600011,3.7500000024999998,2.8670000425,16.0834999,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,8,17,17,17,25,30,56,0.0,1019,17,10,163,19,HU1
2016-05-05 16:00:00,5.55575013,1.1804999999999999,17.027500024999995,5.6114999075,8.6359999175,5.11400008,4.8054999125,3.458249985,18.52799985,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,8,16,16,16,25,28,60,0.0,1018,16,10,148,18,HU1
2016-05-05 17:00:00,6.0277500150000005,1.24725002025,19.205750025,5.7664999675,10.016499985,5.49450004,6.0277500150000005,3.8027500525,20.694499975,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,8,14,15,14,25,27,65,0.0,1018,15,10,134,17,HU1
2016-05-05 18:00:00,5.6667498375,1.2860000125,16.747499825,5.530500055,10.358499757499999,5.6332499975,6.000000117500001,4.266499995,20.13875005,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,9,13,14,13,26,26,69,0.0,1018,14,10,119,15,HU1
2016-05-05 19:00:00,4.916749955,1.41374999,12.83325005,5.2222499550000006,9.594499814999999,5.024999975,5.555500030000001,3.29124999,17.9165001,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,7,11,13,11,30,25,68,0.0,1018,13,10,126,16,HU1
2016-05-05 20:00:00,3.8887500750000004,1.099999978,9.9555000025,4.738999962499999,7.427750110000001,4.4389999525,4.555750012500001,3.211000025,16.277500149999998,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,6,9,11,9,34,24,68,0.0,1018,11,10,133,17,HU1
2016-05-05 21:00:00,2.916750015,0.783249989,8.3059999025,3.86075005,5.70274997,3.7725000375,3.6110000600000003,2.7359999999999998,12.944250099999998,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,4,7,10,7,38,23,68,0.0,1018,10,10,139,18,HU1
2016-05-05 22:00:00,2.30549997,0.41674999874999996,6.13599998,3.3362500075000003,3.81675005,2.8805000175,2.19450003,1.8362500075,9.611249925000001,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,4,7,9,7,33,39,69,0.0,1018,9,10,139,16,HU1
2016-05-05 23:00:00,1.6667500150000003,0.246999998,4.841500105,2.88075,2.4279999725,2.1027500025,1.4444999975,1.2469999775,6.9720000025,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,3,6,8,6,28,55,71,0.0,1018,8,10,138,13,HU1
2016-05-06 00:00:00,1.2219999700000002,0.1362500005,4.26124993,2.461250035,1.7054999775000002,1.791750015,0.9444999840000001,1.0052499945,5.388750074999999,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,3,5,7,5,23,71,72,0.0,1017,7,10,137,11,HU1
2016-05-06 01:00:00,1.1664999699999998,0.11374999975,4.0164999375,2.400000035,1.61375001,1.5972500125,0.777999997,0.94175000525,4.69449997,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,3,5,7,5,22,63,74,0.0,1017,7,10,133,11,HU1
2016-05-06 02:00:00,1.11099994,0.10824999975,3.9720001825,2.3054999700000005,1.5804999775,1.580500005,0.80574999775,0.905499995,4.6947499525000005,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,3,5,7,5,21,56,77,0.0,1016,7,10,128,10,HU1
2016-05-06 03:00:00,1.1664999699999998,0.116750002,4.0830000675,2.33375001,1.6164999925,1.6972500099999999,0.88899999875,0.9612500079999999,4.69475007,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,3,4,6,4,20,48,79,0.0,1016,6,10,123,10,HU1
2016-05-06 04:00:00,1.3332499525000001,0.21099999725000002,4.983500005000001,2.54425001,2.4250000125,2.0082499975,1.6942499875,1.258250013,6.44449997,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,4,6,7,6,16,65,78,0.0,1016,7,10,109,8,HU1
2016-05-06 05:00:00,2.4722500175,0.6720000134999999,7.835750105000001,3.3307499899999997,5.8972501175000005,3.022249995,3.55550003,2.38349998,11.250000005,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,5,8,9,8,13,83,76,0.0,1015,8,10,95,7,HU1
2016-05-06 06:00:00,4.72200012,1.3055,12.100000025,4.3999999775,10.3332498125,4.8945000775,5.94424987,4.108500064999999,17.777999899999998,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,5,9,10,9,9,100,75,0.0,1015,9,10,81,5,HU1
2016-05-06 07:00:00,5.2779999975,1.4612499775,14.88625,4.585999995,10.519249659999998,5.360999939999999,5.5277500150000005,3.87800002,21.249750125000002,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,6,10,11,10,10,92,72,0.0,1015,11,10,84,7,HU1
2016-05-06 08:00:00,5.694499970000001,1.18075001175,14.533000100000002,5.0779999775,8.5637501475,4.708250045,4.778000115,3.7362500425,20.944499975,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,7,12,12,12,12,85,70,0.0,1014,12,10,86,9,HU1
2016-05-06 09:00:00,6.2497500175,1.035999983,16.981249925,5.40775001,10.178000192499999,4.5000000025,4.16650009,3.5917500225,19.72225,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,8,13,14,13,13,77,67,0.0,1014,14,10,89,10,HU1
2016-05-06 10:00:00,5.666749955,1.0667499875000002,15.683500075,5.3442499625,7.444249985000001,4.1414999975,4.3332499275,3.25,18.1665001,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,8,14,14,14,14,78,65,0.0,1014,14,10,90,12,HU1
2016-05-06 11:00:00,4.972249985,0.94450001425,16.010750074999997,5.18350002,6.9220000525,4.275000095,4.0832499874999995,3.0579999675000002,17.138750074999997,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,8,15,15,15,16,79,63,0.0,1013,15,10,91,13,HU1
2016-05-06 12:00:00,5.0,0.8387499897499999,15.380749875,5.25825006,6.877749919999999,4.188750027499999,3.94450003,3.0332499750000004,16.0,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,8,16,16,16,17,80,61,0.0,1013,16,10,93,14,HU1
2016-05-06 13:00:00,4.833249927500001,0.97474999675,16.133499975,5.060999989999999,7.2497500200000005,4.1692500125,3.5557500125,3.2889999725,16.0,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,9,16,16,16,18,62,63,0.0,1012,16,10,94,15,HU1
2016-05-06 14:00:00,4.833250045,1.0722500095,15.883999975000002,4.47724998,7.908499955,4.01950002,3.83350003,2.88875002,15.277750000000001,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,9,15,15,15,20,44,64,0.0,1012,15,10,96,16,HU1
2016-05-06 15:00:00,4.5,1.2667499775,17.1330001,5.144749925000001,8.6332499975,4.5719999675,4.4164999725,3.2359999999999998,17.63875005,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,9,15,15,15,21,26,66,0.0,1012,15,10,98,17,HU1
2016-05-06 16:00:00,5.444249987499999,1.341749995,16.947249975000002,5.8027500225,9.441750055,5.2024999825,5.221999885,3.69174999,19.666749950000003,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,9,14,14,14,21,20,71,0.0,1011,14,10,89,15,HU1
2016-05-06 17:00:00,5.805750012500001,1.2527500125,16.335749975000002,7.1917501675,9.819499964999999,5.6470000725,6.027750014999999,3.8747500175000003,21.694499975,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,9,12,13,12,20,15,75,0.0,1011,13,10,80,14,HU1
2016-05-06 18:00:00,5.5,1.48324999,14.100250074999998,6.62199992,9.61374998,5.7527500375,5.6112500425,4.150000035,20.25,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,9,11,12,11,19,10,80,0.0,1011,12,10,71,13,HU1
2016-05-06 19:00:00,4.527750075,1.2665000119999998,12.30299995,5.474999935,8.097000357499999,4.922250034999999,4.9167500725,3.7444999825,17.555500025,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,8,9,11,9,20,10,84,0.0,1011,11,10,71,12,HU1
2016-05-06 20:00:00,3.8610000625,1.0140000135,9.1417500675,4.8859999475,6.914000032500001,4.439000010000001,4.1389999975,3.1807500149999997,15.833499900000003,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,8,8,10,8,21,10,89,0.0,1011,10,10,70,11,HU1
2016-05-06 21:00:00,3.0552499275000002,0.8002499937499999,8.280250104999999,4.302999945,5.3220000275,3.9470001450000005,3.166750015,2.36949998,13.33325005,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,7,6,8,6,23,10,93,0.0,1011,8,10,70,11,HU1
2016-05-06 22:00:00,2.5557500125,0.58625000725,6.819250105,3.875,3.899749935,3.3164999475,2.4722499825,1.9752500325,10.138999944999998,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,7,7,8,7,20,13,93,0.0,1011,8,7,66,9,HU1
2016-05-06 23:00:00,1.8890000299999998,0.3692499995,5.2607499975,3.5170000200000002,2.6335000099999997,2.5222499975,1.49975002,1.399999975,7.472000120000001,16,6,0.0,11.5,3,0,05:31 AM,08:13 PM,05:15 AM,08:42 PM,7,7,8,7,17,16,94,0.0,1011,8,5,63,8,HU1
2016-05-07 00:00:00,1.5275000049999998,0.2472499985,4.536499945,3.1302500075,1.7884999825,1.87225002,1.05549998475,1.13050002,5.8887499575,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,7,7,8,7,14,19,95,0.0,1011,7,2,59,6,HU1
2016-05-07 01:00:00,1.3329999725000001,0.18350000299999997,4.0995000600000004,3.039250015,1.5390000050000001,1.713750005,0.8889999987500001,1.0222499975,4.805749895000001,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,7,7,8,7,16,18,94,0.0,1011,7,5,55,7,HU1
2016-05-07 02:00:00,1.222,0.1972499975,4.0167499475,2.9000000050000003,1.4527499675,1.6390000274999998,0.8057499975,0.9692499947500001,4.4445000875,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,7,6,8,6,18,18,94,0.0,1010,8,7,51,8,HU1
2016-05-07 03:00:00,1.2775000025,0.20825000100000002,4.0169999,2.788749995,1.4195000225,1.5664999775,0.8612499985,1.01124999,4.611500025000001,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,7,6,8,6,20,17,94,0.0,1010,8,10,47,9,HU1
2016-05-07 04:00:00,1.3329999725000001,0.291749999,4.5920000975,2.85249999,1.8195,1.6609999850000001,1.0832499850000001,1.158250005,5.888749957500001,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,7,7,8,7,18,22,92,0.0,1010,8,10,40,9,HU1
2016-05-07 05:00:00,1.777750015,0.52799998225,5.68600008,3.2305000125000003,3.5997500424999997,2.1189999875,1.94450003,1.5250000049999999,8.0279999975,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,7,7,9,7,17,26,89,0.0,1010,9,10,32,10,HU1
2016-05-07 06:00:00,3.4167499525,0.7610000080000001,9.027500085,3.8612499825000004,6.305749895,3.7219999425,3.722249925,2.4612499475,12.777999870000002,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,8,8,10,8,15,30,87,0.0,1010,9,10,24,10,HU1
2016-05-07 07:00:00,4.2222501050000005,1.24725002,12.78875,5.044500055,10.0639998925,5.2027502075,5.33349991,3.9472500674999997,19.47225,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,8,9,11,9,17,25,83,0.0,1010,11,10,33,12,HU1
2016-05-07 08:00:00,5.388750075,1.4247499700000001,14.700249900000001,5.438750027499999,12.252500025,6.18049991,7.111249924999999,4.55550003,23.166500075,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,8,10,12,10,20,21,78,0.0,1010,12,10,42,15,HU1
2016-05-07 09:00:00,7.4167500725,1.4862500125,15.55550005,5.36100006,12.039000050000002,5.883000015,7.05550003,4.841750025,24.27775,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,9,12,13,12,22,16,73,0.0,1010,13,10,51,18,HU1
2016-05-07 10:00:00,6.333250045,1.4137500225000001,15.9254998,5.185999989999999,9.814000122500001,5.894499897499999,6.083249927499999,3.900000095,21.499999974999998,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,9,12,14,12,21,22,72,0.0,1010,14,10,53,18,HU1
2016-05-07 11:00:00,4.9442499875,1.24724996,15.638749950000001,4.88900006,8.155500052499999,6.7390000825,5.444249987499999,4.102749942499999,19.972249975,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,9,13,14,13,20,28,70,0.0,1010,14,10,55,17,HU1
2016-05-07 12:00:00,4.3332499874999995,0.9944999957499999,15.536000099999999,4.7694999275,8.049999952499999,6.6637499325,5.3052500474999995,3.6417499199999996,17.972249975,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,9,14,15,14,19,34,69,0.0,1010,15,10,58,17,HU1
2016-05-07 13:00:00,4.722249985,1.1502500174999999,15.386,5.4195000525,7.9917500025,4.9692499649999995,5.000250100000001,3.8610000625,17.972249975,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,9,14,15,14,21,29,69,0.0,1009,15,10,63,18,HU1
2016-05-07 14:00:00,4.6109998249999995,0.941750004,14.802999875000001,5.169499995000001,7.900000092499999,5.25849998,4.5,4.2362500425,17.0,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,9,14,15,14,24,23,69,0.0,1009,15,10,68,19,HU1
2016-05-07 15:00:00,4.7502499825,0.9640000025000001,13.849500075,4.983749985,8.1139999625,6.5027499175,5.000250100000001,3.666500035,17.750000025,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,9,14,15,14,26,17,70,0.0,1009,15,10,73,21,HU1
2016-05-07 16:00:00,4.94424987,1.06100002,13.027499999999998,5.44475001,9.3085000525,6.28600001,5.138750075,3.455500005,18.972249975,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,9,13,14,13,24,13,72,0.0,1009,14,10,73,18,HU1
2016-05-07 17:00:00,5.611249924999999,1.1140000225,12.044250125,5.927749992500001,9.897250172500001,5.847249985,5.7502499825,3.9585000875,20.80550005,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,9,13,14,13,23,10,74,0.0,1009,14,10,74,16,HU1
2016-05-07 18:00:00,5.027750015,1.36649999,10.5302499475,5.608749985,9.48874998,5.8277500875,5.2499998825,3.5805000075,19.25024985,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,9,12,14,12,21,6,76,0.0,1008,13,10,75,13,HU1
2016-05-07 19:00:00,4.666749955,1.3804999575,9.522000025,5.2835000175,7.294499995,5.386250017499999,4.389,3.17750001,16.555500025,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,9,11,13,11,24,7,78,0.0,1009,12,10,83,14,HU1
2016-05-07 20:00:00,3.4165000325,0.877749994,8.36950004,4.6859999875,5.778000115000001,4.469500065,3.3889999975,2.4027500175,14.694499975000001,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,8,10,12,10,28,9,80,0.0,1009,11,10,92,14,HU1
2016-05-07 21:00:00,2.777749955,0.75275000925,6.9052499825,3.59475002,5.0,3.75575,3.05549997,2.2169999474999997,12.888999974999999,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,8,9,11,9,31,10,83,0.0,1009,10,10,100,15,HU1
2016-05-07 22:00:00,2.3332499225000003,0.652999997,5.9222501525,3.2719999525,3.7752500175000003,3.2667499775,2.6112499825,1.952750055,10.833499934999999,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,8,9,10,9,28,14,83,0.0,1009,10,10,105,13,HU1
2016-05-07 23:00:00,1.88900003,0.3669999985,4.64449999,2.4942499725,2.658249975,2.780749975,1.8335000275,1.4582500150000002,7.888750075000001,15,7,0.0,14.5,3,0,06:06 AM,09:33 PM,05:13 AM,08:43 PM,8,9,10,9,24,19,84,0.0,1009,10,10,109,12,HU1
2016-05-08 00:00:00,1.4722500149999997,0.27224999699999997,3.9807499349999995,2.1580000225,1.9109999825000001,2.14449996,1.4722500149999997,1.0530000025,6.250249982500001,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,7,9,10,9,21,23,85,0.0,1010,10,10,114,10,HU1
2016-05-08 01:00:00,1.11099997,0.20825000100000002,3.6727501025000002,1.8552500125,1.611,1.7112500075000001,1.05549997,0.92524999375,5.416750072500001,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,7,8,10,8,21,21,83,0.0,1009,10,10,118,10,HU1
2016-05-08 02:00:00,1.138749985,0.17499999724999998,3.472000155,1.8055000025,1.6167500325,1.7195000350000003,1.027749985,0.908250004,4.8335000274999995,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,7,8,10,8,22,20,82,0.0,1009,10,10,123,10,HU1
2016-05-08 03:00:00,1.05549997,0.19449999950000002,3.5582501274999996,1.8582499625,1.5219999875,1.57499996,0.91674999925,0.9527499974999999,4.694749835,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,6,8,10,8,22,18,80,0.0,1009,10,10,128,10,HU1
2016-05-08 04:00:00,1.249749985,0.2472499985,4.0167500225,1.95549996,1.8832499674999998,1.6887499975,1.2497499875,1.00575001475,5.38899994,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,7,10,11,10,17,16,77,0.0,1009,11,10,118,9,HU1
2016-05-08 05:00:00,1.5277499825,0.352750011,4.8330000925,2.3892500075000003,2.8834999775,2.2527500099999997,1.722250015,1.3387500025,7.7777500150000005,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,8,12,12,12,13,14,74,0.0,1010,12,10,107,7,HU1
2016-05-08 06:00:00,2.94450003,0.6444999875,9.66999987,3.580249995,5.394500015,3.57225001,3.0557500125,2.2694999275,12.250249870000001,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,9,14,14,14,9,11,71,0.0,1010,13,10,97,5,HU1
2016-05-08 07:00:00,5.3887499575,1.2222499825000002,15.005999925000001,5.0219999525,10.0859999625,5.4942500625,5.7777500150000005,4.2082499275,20.166500075000002,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,9,15,15,15,12,11,68,0.0,1010,15,10,98,8,HU1
2016-05-08 08:00:00,5.7779999975,1.6497500225000001,17.775500125,5.8632499575,13.577749975,6.974999905,7.221999885000001,5.041750070000001,26.277750024999996,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,10,16,16,16,15,10,65,0.0,1010,16,10,99,11,HU1
2016-05-08 09:00:00,6.0554999125,1.4917499725,17.8669997,6.688750177499999,13.377749925000002,7.114000085,7.4722498675,5.2972500325,27.055749875,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,10,17,17,17,18,9,62,0.0,1010,17,10,99,14,HU1
2016-05-08 10:00:00,5.69449997,1.7417499724999999,17.4779998,7.4387501475,11.802749849999998,6.872250080000001,6.1112500425,4.8167499275,23.6387501,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,10,18,18,18,18,12,61,0.0,1010,18,10,96,14,HU1
2016-05-08 11:00:00,5.94449997,1.6414999975000002,16.746749925,6.725250185,10.225000162499999,6.530499935,5.611249925,4.1332499975,22.5834999,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,11,18,18,18,18,14,60,0.0,1010,18,10,92,14,HU1
2016-05-08 12:00:00,5.4164999725000005,1.5499999825,16.02774995,5.8612499825,9.1889998925,6.2887499325,5.944500087500001,3.6445000775,19.222249975,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,11,19,19,19,17,16,60,0.0,1010,19,10,89,14,HU1
2016-05-08 13:00:00,4.7777498975,1.2304999525,15.711250025000002,5.622000010000001,8.74725008,5.7302500025,5.166749955,3.9000000375,18.583499924999998,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,11,18,18,18,22,15,61,0.0,1010,18,10,94,17,HU1
2016-05-08 14:00:00,5.3887499575,1.525000005,15.675250075000001,5.7969999325,8.9222500325,5.914000032500001,5.277500032500001,3.54700005,18.805500025,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,10,18,18,18,26,15,62,0.0,1010,18,10,99,20,HU1
2016-05-08 15:00:00,5.0557500125,1.2917500149999999,15.230249975,6.047500042499999,9.0862500675,5.9027500125,5.4164999725000005,4.050249995,19.305500025,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,10,17,17,17,30,14,63,0.0,1010,17,10,104,23,HU1
2016-05-08 16:00:00,4.9722501025,1.3860000075,12.299750074999999,6.8112499725,9.6972501325,6.4192500125,4.9722499849999995,3.9082500325000002,20.3057499,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,10,16,16,16,31,11,66,0.0,1010,16,10,100,21,HU1
2016-05-08 17:00:00,5.7779999975,1.3499999950000001,12.524750025,6.5030000225,11.438750025,5.7500001175,6.138749839999999,3.7277499999999995,22.58325005,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,10,15,16,15,31,8,68,0.0,1010,15,10,96,20,HU1
2016-05-08 18:00:00,6.3892499224999995,1.7555000175000002,12.933500025,6.3442499649999995,12.680500050000001,6.272250057499999,7.13899994,4.4192500125,22.388999950000002,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,9,13,15,13,31,6,71,0.0,1011,15,10,92,18,HU1
2016-05-08 19:00:00,4.833250045000001,1.6442500025000002,11.094249940000001,5.7669999575,10.727999679999998,4.902750012499999,5.9167500725,3.4222499749999997,19.916500075,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,9,12,14,12,33,4,72,0.0,1011,14,10,94,18,HU1
2016-05-08 20:00:00,3.6945000275,1.10549998425,8.716750025,4.81099999,7.899999977500001,4.172250032499999,4.5,3.125,16.166749975,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,8,11,12,11,36,3,74,0.0,1011,12,10,95,18,HU1
2016-05-08 21:00:00,2.7222499825,0.76949998725,7.3447499575,3.5997500125000004,6.208250045,3.466749965,3.388749955,2.349999995,12.777750025,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,7,9,11,9,38,2,75,0.0,1012,11,10,97,18,HU1
2016-05-08 22:00:00,2.2497499875,0.54174998425,5.439500005,2.8107499775,3.8000000125,2.649999975,2.3057500425,1.8417499949999998,9.38899994,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,7,9,11,9,36,1,76,0.0,1012,11,10,91,17,HU1
2016-05-08 23:00:00,1.63900003,0.2640000025,4.4497500625,2.38349998,2.524999975,2.019250005,1.3889999975,1.3334999975,6.583249927499999,19,10,0.0,14.5,4,7,06:49 AM,10:46 PM,05:12 AM,08:45 PM,7,9,11,9,34,1,77,0.0,1012,11,10,85,16,HU1
2016-05-09 00:00:00,1.3052499899999999,0.15549999850000001,3.9000000375,2.18325001,2.0972499575000003,1.786249995,0.9722499689999999,1.1027500025,5.30524993,17,10,0.0,14.5,4,14,07:39 AM,11:49 PM,05:10 AM,08:47 PM,7,9,11,9,33,0,78,0.0,1013,11,10,80,15,HU1
2016-05-09 01:00:00,1.11099997,0.147250002,3.6807498475,2.0695000125,1.844499975,1.6332499974999999,0.8889999987500001,1.038749995,4.750249865,17,10,0.0,14.5,4,14,07:39 AM,11:49 PM,05:10 AM,08:47 PM,8,9,11,9,34,0,81,0.0,1012,11,10,81,16,HU1
2016-05-09 02:00:00,1.11099997,0.13324999975000001,3.600499825,2.0940000275,1.8609999400000001,1.647249995,0.750249997,1.03875000625,4.6947499525000005,17,10,0.0,14.5,4,14,07:39 AM,11:49 PM,05:10 AM,08:47 PM,8,9,11,9,35,0,83,0.0,1012,11,10,82,16,HU1
2016-05-09 03:00:00,1.249749985,0.183499996,3.7082499275,2.2362500450000002,1.8444999775,1.6107500200000002,0.833499998,1.0859999975,4.94449997,17,10,0.0,14.5,4,14,07:39 AM,11:49 PM,05:10 AM,08:47 PM,8,8,11,8,36,0,85,0.0,1012,11,10,83,17,HU1
